text,tweet_id,name,tweet_created,retweet_count,favourites_count,tweet_coordinates
@CarnivalCruise looking for a #Fresh Act // live concert experience perfect for your 18+ crowd? Book #SkRiLLazZoo http://SkRiLLazZoo.com RT,563005047194525696,ZooCrewPromos,2015-02-04 16:03:58+00:00,0,1,
“@CarnivalCruise: Our Pack &amp; Go Sale is running from 2/3 through 2/8. Just book &amp; pack. http://bit.ly/1EPkKxE ”,562991183677648896,stleslie27,2015-02-04 15:08:52+00:00,0,0,
@CarnivalCruise I would love to see you add a Murder Mystery Dinner theater to your cruise. That would be FUN! #lovecruising,562975457780699141,JanaHalverson,2015-02-04 14:06:23+00:00,0,0,
"@CarnivalCruise Local filmmaker surprised by Super Bowl ad: The commercial, produced for Carni... http://bit.ly/16mXefA #cruise #travel",562973851672657920,JacobRoot1,2015-02-04 14:00:00+00:00,0,0,
@CarnivalCruise Holland America Line Tops $4.3 Million Donated for Cancer Support: Holland Ame... http://bit.ly/1u8aZcW #cruise #travel,562973846396227585,JacobRoot1,2015-02-04 13:59:59+00:00,0,0,
@CarnivalCruise newcomer Grand Celebration cancels inaugural sailing http://www.cruisecritic.co.uk/news/news.cfm?ID=6173 @CruiseCriticUK,562912519111864321,DutyFreeAdvisor,2015-02-04 09:56:17+00:00,0,0,
@CarnivalCruise Deutsche Bank Reaffirms Buy Rating for Carnival plc (CCL): Deutsche Bank reite... http://bit.ly/16xoY1J #cruise #travel,562907107121721345,JacobRoot1,2015-02-04 09:34:47+00:00,0,0,
@carnivalcruise has a new deal. #cruiseweek http://instagram.com/p/yqav0KmN2t/,562802360540725248,RaineyTravel,2015-02-04 02:38:33+00:00,0,0,
@CarnivalCruise Great #Superbowl commercial. I will probably take my first cruise ever because of it. Proud of your company.,562799566102482944,dmelvin3737,2015-02-04 02:27:27+00:00,0,0,
@CarnivalCruise Do you have any specials for wedding anniversaries for 30 years?,562786147332792320,Kinglion6mike,2015-02-04 01:34:08+00:00,0,0,
@CarnivalCruise BBDO Has No Reason to Apologize For Its Carnival Super Bowl Ad But Maybe Creat... http://bit.ly/1u4DAQa #cruise #travel,562774910049992705,JacobRoot1,2015-02-04 00:49:29+00:00,0,0,
@CarnivalCruise no kids sail free this year???,562774798057865217,WillJoyce5,2015-02-04 00:49:02+00:00,0,0,
@CarnivalCruise kids sail free!! Make it happen!! Good deals bring sales!!,562772987888537602,WillJoyce5,2015-02-04 00:41:50+00:00,0,0,
@CarnivalCruise See my post on your FB page regarding Mike Maynor and Laurie Smith. What a horrible cruise they had on their first cuise.,562759201945317378,dnicosn,2015-02-03 23:47:03+00:00,0,0,
102 dayyys! @tortoiselaurie RT @CarnivalCruise: When people say “no worries”– this is what they mean. #carnivalcruise,562756138387927041,stephanywrites,2015-02-03 23:34:53+00:00,0,0,
@CarnivalCruise,562751943127621632,melinda59819797,2015-02-03 23:18:13+00:00,0,0,
@CarnivalCruise so glad you guys are re doing the pride lol hopefully she's getting new wallpaper haha enough naked people ,562748242161848321,2k6colli,2015-02-03 23:03:30+00:00,0,0,
@CarnivalCruise Carnival Super Bowl Spot Obscures Cruise Lines' Environmental Impact: Among th... http://bit.ly/18LoaHk #cruise #travel,562742911646044161,JacobRoot1,2015-02-03 22:42:20+00:00,0,0,
@CarnivalCruise Carnival Vista Headed to PortMiami: Carnival Cruise Lines has signed an extend... http://bit.ly/1K96ZNg #cruise #travel,562742909603446784,JacobRoot1,2015-02-03 22:42:19+00:00,0,0,
@CarnivalCruise Are all the railings like that? I've wanted 2 take a cruise but have a paralyzing fear of my children falling over the rail,562739770477268993,barelyberlee,2015-02-03 22:29:51+00:00,0,0,
@CarnivalCruise Coincidences in Carnival Cruise Line's Super Bowl ad catches attention of Port... http://bit.ly/1HVsUJX #cruise #travel,562726338357129217,JacobRoot1,2015-02-03 21:36:28+00:00,0,0,
"@CarnivalCruise Enjoying a Guy's Burger in St. Thomas, USVI. WYWH.",562725922701602816,Ramthawi,2015-02-03 21:34:49+00:00,0,0,
@CarnivalCruise Carnival to Homeport Its Largest Cruise Ship in Miami: (2:36 p.m. EST) -- Carn... http://bit.ly/16tWzJT #cruise #travel,562709662844612609,JacobRoot1,2015-02-03 20:30:12+00:00,0,0,
@CarnivalCruise Creationists Angry About Carnival Cruise Super Bowl Ad: The Carnival Corporati... http://bit.ly/1DuzG2J #cruise #travel,562709660248338432,JacobRoot1,2015-02-03 20:30:12+00:00,0,0,
@CarnivalCruise 1st time cruiser I Would not recommend Carnival #worstservice #crusie #miami #carnivalcruise #carnivalecstasy,562690454509322241,Taoo0o,2015-02-03 19:13:53+00:00,0,0,
"@CarnivalCruise In beginning there was nothing, nothing exploded &amp; became something? GoBack2 the C w/out my $, I'll cruise @CruiseNorwegian",562686512828260352,utvolj,2015-02-03 18:58:13+00:00,0,0,
@CarnivalCruise book your Amazing #zen experiences with us #namaste,562685590966394880,GuruHealing,2015-02-03 18:54:33+00:00,0,0,
@CarnivalCruise had the best time on Carnival Glory thanks to @Dr E an his cruise asst. Wally . Your ME family loves ya,562684724632899584,michele_mpomer,2015-02-03 18:51:07+00:00,0,0,
@CarnivalCruise please take me back here right now,562679552959590401,2k6colli,2015-02-03 18:30:34+00:00,0,0,
@CarnivalCruise Coast Guard gives Grand Celebration the all clear to set sail Tuesday: The shi... http://bit.ly/16tfeW9 #cruise #travel,562676317406392323,JacobRoot1,2015-02-03 18:17:42+00:00,0,0,
"@CarnivalCruise Carnival plc Earns ""Hold"" Rating from Numis Securities Ltd (CUK): Numis Securi... http://bit.ly/16tfeFM #cruise #travel",562676315044978689,JacobRoot1,2015-02-03 18:17:42+00:00,0,0,
@CarnivalCruise I cruise out of Galveston . What other boats leave from there? I did not like the TRIUMPH that much,562647405040898048,ARob4040,2015-02-03 16:22:49+00:00,0,0,
@CarnivalCruise I think a cookie bar would be wonderful. Add red wine! #marketerscruise,562644890731827200,JeanetteJoy,2015-02-03 16:12:50+00:00,0,0,
@CarnivalCruise @Sneaksx less than 3 more months!!,562639674078818304,shyyytownnn,2015-02-03 15:52:06+00:00,0,0,
@CarnivalCruise I hope U will cruise to #StThomas and check out our local #art @GalleryStThomas in Palm Passage.,562630644652449792,GalleryStThomas,2015-02-03 15:16:13+00:00,0,0,
@CarnivalCruise Do carnival have any scholarship for college students?,562629503105925120,brian93175,2015-02-03 15:11:41+00:00,0,0,
@CarnivalCruise Take your pick of three awesome deals w/ the Choose ‘N Cruise Sale only running through 2/5 http://bit.ly/1K5sZGR @sjdiaz18,562627707456876545,ashleyheather11,2015-02-03 15:04:33+00:00,0,1,
@CarnivalCruise Norovirus outbreak forces Royal Caribbean cruise ship to return to Baltimore e... http://bit.ly/16s3QKi #cruise #travel,562626045296144385,JacobRoot1,2015-02-03 14:57:56+00:00,0,0,
@CarnivalCruise Creationist Leader Decries Super Bowl Commercial That He Claims 'Used Evolutio... http://bit.ly/16s3QKc #cruise #travel,562626043735834624,JacobRoot1,2015-02-03 14:57:56+00:00,0,0,
@CarnivalCruise Carnival plc Rating Reiterated by Deutsche Bank (CCL): Carnival plc has a 1-ye... http://bit.ly/1K6TJIX #cruise #travel,562574852825956352,JacobRoot1,2015-02-03 11:34:31+00:00,0,0,
@CarnivalCruise Have you got a #travel #deals page? can you tweet me the link http://www.timthetraveller.com/traveldeals,562524001868595200,giddaytim,2015-02-03 08:12:27+00:00,0,0,
@CarnivalCruise 5 most absurd Super Bowl commercials: ... a cruise ship but nevertheless used ... http://bit.ly/16cE1gs #cruise #travel,562521530395938816,JacobRoot1,2015-02-03 08:02:38+00:00,0,0,
@CarnivalCruise enjoyed the commercial!,562504880481247233,chrisonsocials,2015-02-03 06:56:28+00:00,0,0,
@CarnivalCruise Information detailed for Radio hams! RT please! Thank you! contact @ElTunante2,562494595519750144,SilContini,2015-02-03 06:15:36+00:00,0,0,
Hoping for a massage post #PrincessHalf Marathon on Liberty RT @CarnivalCruise Did u know that our spas usually have specials on port days?,562485115126026240,amandatinney,2015-02-03 05:37:56+00:00,0,0,
"@CarnivalCruise My wife and I love the ""Back to the sea "" ad. Very tasteful and appropriate. Ignore the fundamentalist nut jobs!",562459781143998465,Joseph_Corbin,2015-02-03 03:57:16+00:00,0,0,
@CarnivalCruise can you give me a quick follow please I have a question thanks,562447559072169984,JohnSengbusch,2015-02-03 03:08:42+00:00,0,0,
@CarnivalCruise my favorite mix of the cruise the hour long #MichaelJackson mix in the nightclub. The DJ has all on our feet. #KingofPop,562433249822003201,Belize_gyal,2015-02-03 02:11:50+00:00,0,0,
@CarnivalCruise &amp; who do you think won the #MichaelJackson Trivia Contest? Me of course. #KingOfPop #Perfect Score,562432678230638592,Belize_gyal,2015-02-03 02:09:34+00:00,0,0,
@CarnivalCruise Loved d #MichaelJackson #Trivia Contest Made my 1st time crusing w u better than I could've imagined,562430482621534208,Belize_gyal,2015-02-03 02:00:51+00:00,0,0,
@CarnivalCruise what do u do when u fall in love with a cruise ship worker,562424687100039168,rdupe_,2015-02-03 01:37:49+00:00,0,0,
@CarnivalCruise I was created by God but your ad might explain why you dump so many people into the sea.,562422526001680384,DILLONROARK,2015-02-03 01:29:14+00:00,0,0,
@carnivalcruise teve 1 plays essa semana. A música + tocada foi Between The Sheets. http://playax.com/,562419852020043778,playaxfeed,2015-02-03 01:18:36+00:00,0,0,
@CarnivalCruise #LoveCruising I have never won anything like this before...,562414545449123840,Kaleeshab,2015-02-03 00:57:31+00:00,0,0,
@CarnivalCruise We are already booked and plan to see this very site. #visualizeyourvista,562414482475847680,john181818,2015-02-03 00:57:16+00:00,0,0,
@CarnivalCruise #LoveCruising So I can entertain the crew members and make their jobs enjoyable.,562414458618650626,Kaleeshab,2015-02-03 00:57:10+00:00,0,0,
@CarnivalCruise #LoveCruising To treat my cousin for her birthday.,562414173141733376,Kaleeshab,2015-02-03 00:56:02+00:00,0,0,
@CarnivalCruise I am now exponentially more likely to book my upcoming cruise with your company thanks to you angering idiots with your ad,562408656965484546,ib1is,2015-02-03 00:34:07+00:00,0,0,
@CarnivalCruise Bloomberg Game Changers: Zynga's Mark Pincus: 2 -- President John F. Kennedy's... http://bit.ly/1HOz1jd #cruise #travel,562405121464614912,JacobRoot1,2015-02-03 00:20:04+00:00,0,0,
“@CarnivalCruise: You know you're a #Carnival cruiser when… ” @chloee_holmes ,562401680948744193,hannahcconte,2015-02-03 00:06:24+00:00,1,0,
@CarnivalCruise Carnival Cruise Airs Its First-Ever Super Bowl Spot: Carnival Corp. broke its ... http://bit.ly/1tXUSyD #cruise #travel,562388597509066752,JacobRoot1,2015-02-02 23:14:24+00:00,0,0,
@CarnivalCruise Carnival Cruise Super Bowl Ad Features John F. Kennedy: Feb. 2 -- President Jo... http://bit.ly/1tXUSyo #cruise #travel,562388596607303684,JacobRoot1,2015-02-02 23:14:24+00:00,0,0,
@CarnivalCruise #bestcommercial #SuperBowl #JFK,562387132166471680,davidchrist7,2015-02-02 23:08:35+00:00,0,0,
@CarnivalCruise @YouTube @CarnivalPLC Great ad!,562386812564688896,Dona_Ximena,2015-02-02 23:07:19+00:00,0,0,
"@CarnivalCruise Ft Lauderdale Feb 5 #Angelbeat IT seminar on Cloud, Security w/ Microsoft, HP, Dell. Register at",562376576726499328,angelbeat,2015-02-02 22:26:39+00:00,0,0,
@CarnivalCruise how come I can't get any perks for referring people that have booked 3 rooms?,562364754480873474,hotzb22,2015-02-02 21:39:40+00:00,0,0,
@CarnivalCruise get familiar with the Toronto Caribbean newspaper! http://goo.gl/28rvdX give us a call today 647-722-6298 for more info!,562354460110753792,TOCaribNews,2015-02-02 20:58:45+00:00,0,0,
@CarnivalCruise Currently on the breeze. I'm also transgendered. But afraid to wear a dress. I'm told it would be a disguise &amp; suspicious.,562350319297118209,Daviesgravey,2015-02-02 20:42:18+00:00,0,0,
@CarnivalCruise why are we STILL waiting to embark in Long Beach!!!,562345145685655552,joliemaries,2015-02-02 20:21:45+00:00,0,0,
@CarnivalCruise utilizará iGaming Mobile Platform de @ScientificGames : http://www.dingnews.com/latinoamerica/nota.aspx?id=35094,562343108130918400,Bet_Latam,2015-02-02 20:13:39+00:00,0,0,
@CarnivalCruise Who is the idiot doing this voiceover? Hasn't he ever read The Bible? #UppityLiberal #Palin2016 https://www.youtube.com/watch?v=0xQ-HyzAgRk,562338005642641409,SkelligRainey,2015-02-02 19:53:22+00:00,0,0,
@CarnivalCruise Coast Guard Medevacs Passenger from Carnival Magic: The Defense Imagery and Vi... http://bit.ly/1Dpxhqg #cruise #travel,562336325961916416,JacobRoot1,2015-02-02 19:46:42+00:00,0,0,
"@CarnivalCruise Sick Cruise Ship Passenger Airlifted To Texas Hospital: HOUSTON (February 2, 2... http://bit.ly/16mSfvV #cruise #travel",562336325177577472,JacobRoot1,2015-02-02 19:46:42+00:00,0,0,
@CarnivalCruise 13 days &amp; counting down to my first #cruise #travel #inspiration is my choice! ,562331257183686657,donnashayer,2015-02-02 19:26:33+00:00,1,1,
@CarnivalCruise #carnivalpride in 12 dayssssss! Honeymooning with @jcolem47 ,562319035199918080,ThriftyYinzr,2015-02-02 18:38:00+00:00,1,2,
@CarnivalCruise Proud to be a Carnival cruiser after watching this. Well done. #Evolution #Science #Reality #ComeBackToTheSea,562318220250869760,UCNote,2015-02-02 18:34:45+00:00,0,0,
@CarnivalCruise Why creationists are furious over this Super Bowl ad: Carnival Cruise ran a Su... http://bit.ly/1tWKwig #cruise #travel,562318047810043904,JacobRoot1,2015-02-02 18:34:04+00:00,0,0,
@CarnivalCruise New Bahamas Cruise Line Cancels Inaugural Voyage: The new company is using the... http://bit.ly/16891Ow #cruise #travel,562318046778249218,JacobRoot1,2015-02-02 18:34:04+00:00,0,0,
@CarnivalCruise loved the back to the sea commercial! Can't wait to get back again.,562304832829399041,xtommypaynex,2015-02-02 17:41:33+00:00,0,0,
@CarnivalCruise So creationists are having a problem with the commercial because it says we came from the sea? hahaha poor sods.,562301067648446465,TPatrickSnyder,2015-02-02 17:26:36+00:00,0,0,
@CarnivalCruise &lt;1 week to Magic time,562297418129997824,GandJT042506,2015-02-02 17:12:06+00:00,0,7,
@CarnivalCruise Carnival's Super Bowl Commercial: Is JFK Turning Over in his Grave?: Last nigh... http://bit.ly/1K3yeJ9 #cruise #travel,562282873240047617,JacobRoot1,2015-02-02 16:14:18+00:00,0,0,
@CarnivalCruise I can't wait for March!,562281477589966848,jmwilso8,2015-02-02 16:08:45+00:00,0,0,
@CarnivalCruise Saw this during the game - Excellent Job!!,562277449224835073,WSSNetwork,2015-02-02 15:52:45+00:00,0,0,
@CarnivalCruise @YouTube @CarnivalPLC wonderful ad!,562276721563824129,LindaLiljemark,2015-02-02 15:49:51+00:00,0,0,
@CarnivalCruise so beautiful and tasteful ad! Nice work! Nevermind the negativity of people who've only one book :),562275969244094464,LindaLiljemark,2015-02-02 15:46:52+00:00,0,0,
"@CarnivalCruise I may switch to Carnival after that ad, and if it pisses off christians and there are less of them on Carnival even better.",562270040247246850,BigFatBesty,2015-02-02 15:23:18+00:00,0,0,
@CarnivalCruise I could really use a vacation from this chilly Houston weather #carnival #needavacation,562255302628618241,PamelaGCorea,2015-02-02 14:24:45+00:00,0,0,
@CarnivalCruise thank for not being bullied into propagating a fairly tale :),562234212699623425,lerizzle,2015-02-02 13:00:56+00:00,0,0,
@CarnivalCruise Carnival Cruises quotes JFK in Super Bowl 2015 commercial: Carnival produced f... http://bit.ly/1HKo9TI #cruise #travel,562228996675735552,JacobRoot1,2015-02-02 12:40:13+00:00,0,0,
@CarnivalCruise Zacks Rating Disclosure on Carnival Corporation: Carnival Corporation (NYSE:CC... http://bit.ly/1tUcjQv #cruise #travel,562174538499121152,JacobRoot1,2015-02-02 09:03:49+00:00,0,0,
@CarnivalCruise Domestic cruise line for China on the cards in Carnival-CMG MoU: CRUISE operat... http://bit.ly/1tUcjQo #cruise #travel,562174537597349888,JacobRoot1,2015-02-02 09:03:49+00:00,0,0,
@CarnivalCruise WTF w JFK? He liked boats w sails. And torpedos. Not chocolate fountains. #superbowlcommercials #watchforfins,562123883856535552,KPRDancingShark,2015-02-02 05:42:32+00:00,0,0,
@CarnivalCruise Shares of Carnival plc (ADR) Sinks by -4.71% for the Week: Carnival plc (ADR) ... http://bit.ly/16j5AFp #cruise #travel,562121056614227970,JacobRoot1,2015-02-02 05:31:18+00:00,0,0,
@CarnivalCruise @YouTube @CarnivalPLC Great spot! #sb49,562120630296776704,melissashapiro,2015-02-02 05:29:36+00:00,0,1,
@CarnivalCruise just booked a Mexican cruise. Looking forward to it. 3 weeks :),562119302791196672,elap14,2015-02-02 05:24:20+00:00,0,0,
@CarnivalCruise best commercial ever! ,562109342473007104,iamtaybro,2015-02-02 04:44:45+00:00,0,0,
@CarnivalCruise stick to your guns. Don't let those religious wack jobs get you down!,562105442386857986,yogadolce,2015-02-02 04:29:15+00:00,0,0,
@CarnivalCruise State briefs: Ill passenger airlifted from Carnival cruise ship: Ill passenger... http://bit.ly/16iQ5gE #cruise #travel,562103836915953665,JacobRoot1,2015-02-02 04:22:52+00:00,0,0,
@CarnivalCruise Commercial Shame,562094503654207488,martinsbm,2015-02-02 03:45:47+00:00,0,0,
@CarnivalCruise @CarnivalPLC great Superbowl commercial. I appreciate the sentiment and don't let Ken Ham's opinion take away from it,562091117471367168,larastwitta,2015-02-02 03:32:20+00:00,0,0,
@CarnivalCruise im saving every penny to get #backtothesea Our first time last year was best ever for our Autistic son all he talks about,562090759583576064,Texastheonlyway,2015-02-02 03:30:54+00:00,0,0,
@CarnivalCruise Carnival Corporation Airs First Superbowl Ad: At the end of first quarter of a... http://bit.ly/163uMz4 #cruise #travel,562086256234876929,JacobRoot1,2015-02-02 03:13:01+00:00,0,0,
@CarnivalCruise See #SB49 Commercial #Analytics on https://www.scraawl.com/report/view/1906 @nbc @AdsOnSuperBowl #superbowlcommercials,562084904901832704,Scraawl,2015-02-02 03:07:39+00:00,0,0,
@CarnivalCruise @CarnivalPLC I loved it! Evolution. Perfect. That's why I'm a Carnival guy!,562081963272847360,UCNote,2015-02-02 02:55:57+00:00,0,0,
@CarnivalCruise thought yall told mr yall was gon have a commercial,562081270105001984,Kool11Keith,2015-02-02 02:53:12+00:00,0,0,
"@CarnivalCruise: LOVED your commercial, especially since it gave so many Creationist a butt hurt. Can't wait to go back to whence I came.",562077763981430785,24hoparoo,2015-02-02 02:39:16+00:00,0,0,
"@CarnivalCruise, Yes! https://m.youtube.com/watch?v=0xQ-HyzAgRk",562077491863379968,GraphicsKing209,2015-02-02 02:38:11+00:00,0,0,
@CarnivalCruise great commercial. Especially love all the religious nuts going crazy about it. Get over it idiots. God isn't real. #Evolve,562076850173018115,czuck1983,2015-02-02 02:35:38+00:00,0,0,
"@CarnivalCruise @MickyArison @YouTube @CarnivalPLC loved the Virgin ad, and so did most of the folks I know who voted.",562073360776327169,Dooling5,2015-02-02 02:21:46+00:00,0,0,
"@CarnivalCruise @YouTube @CarnivalPLC was this an evolutionist ad? If so, I'm out on carnival.",562070766108164096,knwhite_uh,2015-02-02 02:11:28+00:00,0,1,
@CarnivalCruise #Jewels of Da Sea was cured #remission thanks to all her Carnival cruises,562068810556268544,JewelsCruises,2015-02-02 02:03:41+00:00,0,0,
@CarnivalCruise Loves Evidence. #Evolution http://youtu.be/0xQ-HyzAgRk #comebacktothesea,562068394787495936,jeffl76,2015-02-02 02:02:02+00:00,0,0,
@CarnivalCruise we didn't come from the water.,562065132944371713,romanwbanks,2015-02-02 01:49:05+00:00,0,0,
@CarnivalCruise @CarnivalPLC Kennedy quote but stupid for u to use-we came from the sea? Shipwreck/health scares &amp; now evolution? No thanks!,562064470051016705,allynightowl,2015-02-02 01:46:26+00:00,0,0,
@CarnivalCruise @CarnivalPLC http://blogs.answersingenesis.org/blogs/ken-ham/2015/02/01/carnival-cruise-corporation-blatant-use-of-evolution-for-super-bowl-advertisement/,562064140592619520,MattTiger81,2015-02-02 01:45:08+00:00,0,0,
"@CarnivalCruise @CarnivalPLC loved #backtothesea commercial! Was awe inspiring , meaningful and thought provoking!",562063876364054529,bjksgk,2015-02-02 01:44:05+00:00,0,4,
@CarnivalCruise Your ad on #SuperBowl is not one of the four you were asking for votes. #superbowlcommercials,562063677348532224,ds9hse,2015-02-02 01:43:17+00:00,0,0,
@CarnivalCruise Awesome job with the commercial #SuperBowl #CarnivalCruise,562063645027602432,TPysh381,2015-02-02 01:43:10+00:00,0,0,
@CarnivalCruise after 7 days of a horrible vacation and two emails to you your response is an offer for 15% off a future booking. Way to go!,562063643194707968,KrysRn,2015-02-02 01:43:09+00:00,0,0,
@CarnivalCruise missed the boat with their evolutionist view on their commercial. #notfooled #creation,562062985074839553,theyouthcampguy,2015-02-02 01:40:32+00:00,0,0,
@CarnivalCruise @YouTube @CarnivalPLC I came from #GOD not sea,562060256889413632,MattTiger81,2015-02-02 01:29:42+00:00,0,2,
"@CarnivalCruise , @Nissan , @Toyota, @budlight, @WeightWatchers , @McDonalds : commercial winners!!!",562059182342668288,fsueileen92,2015-02-02 01:25:26+00:00,0,0,
"@CarnivalCruise nobody likes Kennedy, morons. You fucked up your spot.",562056805795131393,brandontietz,2015-02-02 01:15:59+00:00,0,0,
"@CarnivalCruise I thought it showed great compassion to not go with your first ad campaign: ""well...he wasn't shot on a boat""",562053779667709952,firstwillever,2015-02-02 01:03:58+00:00,0,0,
@CarnivalCruise I voted for message in a bottle!,562053010743123968,Alaniegirl,2015-02-02 01:00:54+00:00,0,0,
@CarnivalCruise I voted everyday and never saw this. Cruise Virgin! The best,562052775773622272,leadog2,2015-02-02 00:59:58+00:00,0,0,
@CarnivalCruise I hate cruises but I feel like I should book one,562052551919415297,ccooke007,2015-02-02 00:59:05+00:00,0,0,
"@CarnivalCruise @YouTube @CarnivalPLC the salinity of the oceans is not same as human blood, it's 3.5 times higher salinity than human blood",562052227540340737,callfm,2015-02-02 00:57:48+00:00,0,0,
@CarnivalCruise Old timey audio tracks always get me. #SuperBowl #SB49,562051307058774018,dipoduch,2015-02-02 00:54:08+00:00,0,0,
@CarnivalCruise YES! #sb49 comebacktothesea,562049758244921344,janye7,2015-02-02 00:47:59+00:00,0,0,
"@CarnivalCruise The cure for everything is salt water - tears, sweat and the sea ",562049233218719745,Roucqles,2015-02-02 00:45:54+00:00,0,0,
@CarnivalCruise I don't know how anyone could win the contest when this was not a choice I voted everyday and never saw this. Cruise Virgin!,562048208793116672,leadog2,2015-02-02 00:41:49+00:00,0,0,
@CarnivalCruise Come Back to the Sea ad was our least favourite. Should've been Come back to our phenomenally fun ships! #cruise #SuperBowl,562046894206373890,BeckettBabbles,2015-02-02 00:36:36+00:00,0,0,
@CarnivalCruise = JFK quotes = lame #superbowlcommercials,562046494254313476,superlogicgirl,2015-02-02 00:35:01+00:00,0,0,
@CarnivalCruise not a favorite And was not what we were shown in our cruise in January.,562045825053110272,soellebelle,2015-02-02 00:32:21+00:00,0,0,
@CarnivalCruise I did a 4 day WC cruise on the ecstasy last week and it was the best vacay ever!4now on all vacays will be cruises with yall,562045590918680576,Chocol8Bombshel,2015-02-02 00:31:25+00:00,0,0,
@CarnivalCruise I always teach my kids about our salt content and add the part of us coming from sea when I teach Genesis #checkyourbible,562045088789172224,CvilleYouthMins,2015-02-02 00:29:26+00:00,0,0,
@CarnivalCruise @YouTube @CarnivalPLC @Beforethecruise,562044842239590400,Beforethecruise,2015-02-02 00:28:27+00:00,0,0,
“@CarnivalCruise: We have a winner: The big game commercial cruising fans voted for. Did your fave win? No :(,562044391972700161,Holly_Jett,2015-02-02 00:26:39+00:00,0,0,
@CarnivalCruise forgot to mention the saline solution needed to treat the viruses on board during their salt anthem #SuperBowlad,562044376818647040,robruiz8,2015-02-02 00:26:36+00:00,0,0,
@CarnivalCruise Message in bottle was my fav. Didn't see this commercial as a choice?!?!,562044173306847232,whitts421,2015-02-02 00:25:47+00:00,0,0,
@CarnivalCruise love the commercial! http://youtu.be/0xQ-HyzAgRk Only 42 more days until I #Comebacktothesea #CarnivalCruise #CarnivalDream,562043853138452480,kliner74,2015-02-02 00:24:31+00:00,0,0,
@CarnivalCruise My favorite didn't win. I didn't ever see this as a choice,562043785324949504,iampms247,2015-02-02 00:24:15+00:00,0,0,
"@CarnivalCruise received a ""D"" on @foe_us #cruise ship report. Not good for the #environment http://www.foe.org/cruise-report-card #SuperBowl #SB49",562043643775963136,erichpica,2015-02-02 00:23:41+00:00,0,0,
@CarnivalCruise that was the worst Super Bowl commercial ever... you just lost my business,562043290518704128,PRMI_Indiana,2015-02-02 00:22:17+00:00,0,0,
@CarnivalCruise this was not even one of our 4 choices? Message in a bottle was better.,562043253068136448,SimplyMe_21,2015-02-02 00:22:08+00:00,0,0,
@CarnivalCruise nope...Message in a Bottle had my votes,562042736933494784,itsme_heather,2015-02-02 00:20:05+00:00,0,0,
@CarnivalCruise I voted for cruise virgin,562042709062320129,leebaldwin1,2015-02-02 00:19:58+00:00,0,0,
@CarnivalCruise Great commercial. See you in a few weeks.,562042415595655170,LostieLeo,2015-02-02 00:18:48+00:00,0,0,
@CarnivalCruise loved the back to the sea commercial !! #SB49,562042341981442048,sonyadmorris1,2015-02-02 00:18:31+00:00,0,0,
"@CarnivalCruise Love Carnival, but the commercial was terrible. Expected more from my favorite cruise line.",562042128755200000,Georgiagolfer,2015-02-02 00:17:40+00:00,0,0,
@CarnivalCruise puttin' on the feels! ,562042042402885632,eriggggs,2015-02-02 00:17:19+00:00,0,0,
@CarnivalCruise beautiful commercial!,562041780372119552,csrlamom,2015-02-02 00:16:17+00:00,1,0,
@CarnivalCruise @CarnivalPR No. Message in a Bottle. Any chance you'll use it at some point?,562041717881200640,Ladewig,2015-02-02 00:16:02+00:00,0,0,
@CarnivalCruise seriously??? That was it???? You had us vote for that???,562041572699537408,billy_elmore,2015-02-02 00:15:27+00:00,0,0,
@CarnivalCruise I wanna go back to the sea in the Carnival Valor again !!,562041565066321921,lualvave,2015-02-02 00:15:25+00:00,0,0,
@CarnivalCruise *that one*,562041404470607873,luvmesumLB,2015-02-02 00:14:47+00:00,0,0,
"@CarnivalCruise I voted everyday and I don't remember Tha one even being an option. There were only 4: Getaway, Mystery, Message &amp; Virgins.",562041325256970240,luvmesumLB,2015-02-02 00:14:28+00:00,0,0,
@CarnivalCruise using JFK'S beautiful words to promote your awful cruise line. Tacky.,562041275051147264,JoAnnShopgirl,2015-02-02 00:14:16+00:00,0,0,
@CarnivalCruise you win. First commercial that made me cry. Come Back to the Sea #overthepuppies,562041206570352640,artsmargot,2015-02-02 00:14:00+00:00,0,0,
"@CarnivalCruise @CarnivalPLC using a JFK speech, yessss!! .. my favorite commercial &lt;3",562041004027424769,theveroshow24,2015-02-02 00:13:12+00:00,0,0,
@CarnivalCruise #superbowlad seems a lot like the @Dodge Ram Farmer ad from 2 years ago http://youtu.be/AMpZ0TGjbWE,562040973547814913,girlinthe419,2015-02-02 00:13:04+00:00,0,0,
@CarnivalCruise Almost tearing at that #poem. I love the #sea.,562040870719856640,Orange_Wingman,2015-02-02 00:12:40+00:00,0,1,
@CarnivalCruise #bestcommercial #SuperBowl2015,562040820996395008,clubayc,2015-02-02 00:12:28+00:00,0,0,
@CarnivalCruise anti-Christian commercial.....We came from God not sea,562040718190215169,tim35473,2015-02-02 00:12:04+00:00,1,2,
@CarnivalCruise I am not from the sea. It is not a fact. I am amazed at Carnival's lack of understanding.,562040712632733696,81goldwing,2015-02-02 00:12:02+00:00,0,0,
@CarnivalCruise wants me 2 forget u can't really punish spilled sewage and open water mysterious disappearances in open water? #SuperBowI,562040691833196545,kellypeeler,2015-02-02 00:11:57+00:00,0,0,
"@CarnivalCruise great spot, lets take amity cruiy",562040640007974912,KylejBeatty,2015-02-02 00:11:45+00:00,0,0,
