text,tweet_id,name,tweet_created,retweet_count,favourites_count,tweet_coordinates
@CruiseNorwegian does not care about customer service!,562406295182245888,lauri_dl_mc,2015-02-03 00:24:44+00:00,0,1,
"@CruiseNorwegian thanks for the help . We got all our stuff back. Just booked another cruise on Norwegian , that's how I say thank you",562398729106636800,mrmeshy,2015-02-02 23:54:40+00:00,0,0,
@CruiseNorwegian @NCL_UK @NCL_eu #cheers to the SS Norway &amp; the #future #NorwegianEscape. #gonebutnotforgotten,562396760610721793,liveboatusa,2015-02-02 23:46:51+00:00,0,0,
@CruiseNorwegian really you won't let someone over 21 but younger than 25 buy a drink on your ships?,562371412615499776,DaveMeyers2,2015-02-02 22:06:07+00:00,0,0,
@CruiseNorwegian @k_chao @apocalypsethis looks like my friends are having a wild ride on #Breakaway #CrazySeas,562367135788568576,kerrytens,2015-02-02 21:49:08+00:00,0,0,
@CruiseNorwegian Not now,562366120565673985,Brian32223,2015-02-02 21:45:06+00:00,0,0,
@CruiseNorwegian 3 months and counting to get sponsor/donor at http://gofundme.com/g0lxlg &amp; http://gofundme.com/frmgcw,562347285385060352,ladyscorp02,2015-02-02 20:30:15+00:00,0,0,
@CruiseNorwegian @harprewo: #WTH 8 calls 4 transfers 3hrs17min on hold still can't pay 4 our cruise #customerservice #Terrible #WTH,562336619282579457,tomheikkinen,2015-02-02 19:47:52+00:00,0,0,
@CruiseNorwegian Thanks for your help! We have booked March 2016 on the new Escape. Can't wait! Looks like an amazing ship!,562329088510414848,cheryl_boughton,2015-02-02 19:17:56+00:00,0,0,
"@CruiseNorwegian deceptive sales practise #nothappy, feeling #rippedoff",562327155477323776,slssales,2015-02-02 19:10:16+00:00,0,0,
"@CruiseNorwegian am i seriously supposed to think that ship looks romantic? I guess so - in the same way a shopping mall looks romantic.""",562326573551210496,DBerryEVillage,2015-02-02 19:07:57+00:00,0,0,
"“@CruiseNorwegian: Front row seats all day, every day. #CruiseLikeaNorwegian http://bit.ly/1sA8jyz ” #cruisetravel",562306752293900289,VacOnADream,2015-02-02 17:49:11+00:00,0,0,
@CruiseNorwegian you have a DM :),562297478968385536,HilzFuld,2015-02-02 17:12:20+00:00,0,0,
@CruiseNorwegian celebra la Vl edición de los “Norwegian Cruises Line Partners first awards” en España. http://loscrucerosdemarian.com/norwegian-cruise-line-celebra-la-vl-edicion-de-los-norwegian-cruises-line-partners-first-awards-en-espana/,562285150906892288,Marian_geles,2015-02-02 16:23:21+00:00,0,0,
@CruiseNorwegian @abiemilyruss ,562119298718896129,allisonnndecker,2015-02-02 05:24:19+00:00,1,1,
@CruiseNorwegian @CeonSun @Beforethecruise,562107625740193793,Beforethecruise,2015-02-02 04:37:56+00:00,0,0,
@CruiseNorwegian its the cruise boat we went on! @Vincent_Babcock @_Frosty22 @Ebabcock_23,562105861599145984,RNixon32,2015-02-02 04:30:55+00:00,1,2,
@CruiseNorwegian - Can I bring a small rc quadcopter on my #NCLSKY cruise?,562098891386912768,djv1255,2015-02-02 04:03:13+00:00,0,0,
@CruiseNorwegian I would like to hear about last minute deals.,562087691030769666,lawyer_visa,2015-02-02 03:18:43+00:00,0,0,
"@CruiseNorwegian ,,AND GOODBYE2U!!!!!!!!",562083476120551425,dday4u2bme,2015-02-02 03:01:58+00:00,0,0,
@CruiseNorwegian I don't want to see any of your advertisements...I would never go on one of your cruises....Goodbye2U,562083252702547969,dday4u2bme,2015-02-02 03:01:05+00:00,0,0,
@CruiseNorwegian VERY disappointed with your last promotion-Platinum level cruiser and I'm very upset.,562073900784173056,klgandhi87,2015-02-02 02:23:55+00:00,0,0,
@cruisenorwegian - Just booked our cruise on the Norwegian Getaway! See you in June! … http://instagram.com/p/ylMkQdA1Bz/,562067489761558528,DaniChaviano,2015-02-02 01:58:26+00:00,0,0,
“@CruiseNorwegian: Depressed football season is over?Time for a #Getaway #CruiseLikeaNorwegian #SB49 ”@DanielAllen_,562062942733336579,KayluhBlair,2015-02-02 01:40:22+00:00,0,1,
@CruiseNorwegian this is ridiculous,562055018325770241,sydneyellison,2015-02-02 01:08:53+00:00,0,0,
@CruiseNorwegian 1 week from now we will be on the #norwegianepic #awesome #vacation,562054767867080705,paul_beaudry,2015-02-02 01:07:53+00:00,0,0,
@CruiseNorwegian blocked me for pics of my dirty room. @CarnivalCruise should retweet this. https://twitter.com/b__zimm/status/556930963226492928,562048778841362432,b__zimm,2015-02-02 00:44:05+00:00,0,0,
@CruiseNorwegian was just on that bitch 5 months ago,562046357847166977,C_Duncan1001,2015-02-02 00:34:28+00:00,0,0,
@CruiseNorwegian thats so beautiful,562046028309073920,brooklynnchyann,2015-02-02 00:33:10+00:00,0,0,
“@CruiseNorwegian: Depressed football season is almost over?!?! Time for a #Getaway #SB49 ”@veedang_,562044057275596800,twuyen,2015-02-02 00:25:20+00:00,1,1,
@CruiseNorwegian Id love to #CruiseLikeaNorwegian,562042479579766784,gizmordj,2015-02-02 00:19:04+00:00,0,0,
@CruiseNorwegian from the #getaway balcony http://instagram.com/p/pzLOdtpV9v/,562042292643438592,Eva_Marie_,2015-02-02 00:18:19+00:00,0,1,
@CruiseNorwegian Which ship is that?,562041474640928768,robertgreen500,2015-02-02 00:15:04+00:00,0,0,
@CruiseNorwegian beautiful ship. Pic taken by me. Last week.,562031650771849216,LamekaMcCree,2015-02-01 23:36:02+00:00,0,4,
“@CruiseNorwegian: Depressed football season is almost over?!?! Time for a #Getaway #CruiseLikeaNorwegian #SB49 ”,562031166279401474,Barron00,2015-02-01 23:34:06+00:00,0,0,
@CruiseNorwegian @CSOzzy87 x has to get that ultimate beverage package.,562027549170352128,BenjaminZeidler,2015-02-01 23:19:44+00:00,0,0,
@CruiseNorwegian My friend left their wedding ring on the Breakaway today. Who can they call about that?,562011900540891136,Listen2customer,2015-02-01 22:17:33+00:00,0,0,
@CruiseNorwegian 272 Days to go on my Cruise to the Bahamas soo excited! !!!!!!!!!!,562009892668841984,bonniemarie44,2015-02-01 22:09:34+00:00,0,0,
“@CruiseNorwegian: RT if you're tuning into the #UltimateGame from the #UltimateGetaway! #SB49 ” wish I was,562009010334085120,charles3142,2015-02-01 22:06:04+00:00,0,0,
"@CruiseNorwegian Waited 30+ mins, almost done booking &amp; then got disconnected &amp; agent didn't call back. Now over 1hr #hadmynumber #waiting",561996541897244673,judy_hum,2015-02-01 21:16:31+00:00,0,0,
"@CruiseNorwegian No, but I did watch the World Cup final on the Getaway. That was a lot of fun.",561985447576862720,Bobby165324,2015-02-01 20:32:26+00:00,0,0,
@CruiseNorwegian @AleksandraFE W tamtym roku był w Oslo,561981306029215744,ArekSKOLI,2015-02-01 20:15:59+00:00,0,0,
@CruiseNorwegian I wish!,561978058286960642,janicekollar,2015-02-01 20:03:04+00:00,0,0,
@CruiseNorwegian Got it covered. Thanks! Love you guys...just better planning next time. #forgiven ,561961481676521472,FlipFlopsJenn,2015-02-01 18:57:12+00:00,0,0,
@CruiseNorwegian,561955323892609024,sheduntno,2015-02-01 18:32:44+00:00,0,0,
@CruiseNorwegian @k_chao So envious - watching friends post from #Breakaway and #Epic today. #NeedACruise soon! Enjoy Kim!,561952583921983490,kerrytens,2015-02-01 18:21:51+00:00,0,2,
@CruiseNorwegian Thanks for the #Latitude I booked a #Pearl of a deal. #NCLpuns,561934612189155328,drbrooksie,2015-02-01 17:10:26+00:00,0,0,
@CruiseNorwegian I'm #Inspired #ExcitedBeyondMeasure Next Sunday I will be boarding the #NorwegianEpic #Miami #TheHaven #HavenVirgin :),561933089904267264,hemaramdass,2015-02-01 17:04:23+00:00,0,1,
@CruiseNorwegian are mini-suites considered suites for this promo?,561923989535473664,amandaWH0,2015-02-01 16:28:13+00:00,0,0,
@CruiseNorwegian My favorite cruise line. Pure delight!,561922683475357696,EileenGranfors,2015-02-01 16:23:02+00:00,0,1,
@CruiseNorwegian Time to get it together NCL. #notagoodlook,561921688204767233,FlipFlopsJenn,2015-02-01 16:19:05+00:00,0,0,
@cruisenorwegian How about answering your call center phones so I can #cruiselikeanorwegian,561919126235791360,schneider90265,2015-02-01 16:08:54+00:00,0,0,
@CruiseNorwegian #throwback #superbowl #Seahawks #Broncos #norwegianbreakaway #norwegiangetaway #NewYork http://youtu.be/4_Dp2PDflbM,561901551946854401,liveboatusa,2015-02-01 14:59:04+00:00,0,0,
@CruiseNorwegian why if I book thru agency the ultimate bev promo doesnt qualify? I pay more than friends same boat same room withCHOB promo,561901254524559361,jtbjr03,2015-02-01 14:57:53+00:00,0,0,
"@CruiseNorwegian Dudes, you blew a Promo Tweet and sent me to your Front Page, not a Sign Up For Hot Deals landing page? #DoingItWrong",561900771873415169,JavarisTharco,2015-02-01 14:55:58+00:00,0,0,
@CruiseNorwegian im also experiencing difficulties with the promo and not showing me all my offers,561900656056102912,amandaWH0,2015-02-01 14:55:30+00:00,0,0,
"@CruiseNorwegian We need a free cruise for our Wedding Anniversary 02/14 Garland, Texas",561889077117861888,Shrthomas,2015-02-01 14:09:30+00:00,0,0,
@CruiseNorwegian Only if U offer Port side of ship 10 Dual 50 Cal Machine gun's Passenger Entertainment off coast of Somalia. Pirate Targets,561751000336588801,FrankDio,2015-02-01 05:00:49+00:00,0,0,
@CruiseNorwegian now I'm trying to book and not getting the full promo?!! Help please!,561742523472039936,amandaWH0,2015-02-01 04:27:08+00:00,0,0,
"@CruiseNorwegian Have any cruises with no kids running around, no smokers fouling air?",561737953219981312,charbennardo,2015-02-01 04:08:59+00:00,0,0,
@CruiseNorwegian Nothing says I Love You like a good case of sea sickness.,561704239165362177,toolfool,2015-02-01 01:55:01+00:00,0,0,
@CruiseNorwegian been on hold for an hour. Can you confirm the promotion that is being extended to tomorrow?,561685961038659584,cheryl_boughton,2015-02-01 00:42:23+00:00,0,1,
@CruiseNorwegian still unable to get through after another hour on hold. It wasn't about the sale.,561682924316401664,chrisbg747,2015-02-01 00:30:19+00:00,0,0,
@CruiseNorwegian I can't get the links to work. Help,561679455589240835,joetricia,2015-02-01 00:16:32+00:00,0,0,
@CruiseNorwegian My cruise consultant was unable to assist me &amp; told me to call the Cruise Rewards desk which isn't open on weekends!!! WTH?,561678919599128576,NWFLOA,2015-02-01 00:14:24+00:00,0,0,
@phillyguy1965 were you able to get through?,561675294193758208,CruiseNorwegian,2015-02-01 00:00:00+00:00,0,0,
