tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,predictions
570074583379939328,negative,1.0,Can't Tell,1.0,United,,CharlieGMoney,,1,@united well the bar is set low! you guys are really good at the apology game! what will change? when will u guys learn?,"[41.88298649, -87.63403627]",2015-02-23 20:15:46 -0800,"Chicago, IL",,1
570072918094442496,negative,0.6352,Customer Service Issue,0.3231,United,,The5y5Adm1n,,0,@united i have no way of making phones calls... need to handle via twitter/email/web. thank you!,,2015-02-23 20:09:09 -0800,,,4
570071482182692865,negative,0.6588,Can't Tell,0.6588,United,,oduric,,0,@united your website deserves a new design. #html5 ftw!,,2015-02-23 20:03:27 -0800,Singapore,Berlin,0
570070877351469057,negative,1.0,Lost Luggage,0.6863,United,,kbleggett,,1,@united thanks for effing up our holidays - we're missing a full day of skiing due to your baggage team's incompetence at @flyyow,,2015-02-23 20:01:03 -0800,"Ottawa, Canada",Eastern Time (US & Canada),4
570067529206358016,negative,1.0,Customer Service Issue,0.3582,United,,sacsmitty,,0,@united agent helps the person in front of me.  finishes up with them and then walks away.  the guy behind me is as shocked as i am.,,2015-02-23 19:47:44 -0800,"Rocklin, CA",,2
570067181733580800,negative,1.0,Lost Luggage,1.0,United,,ColtonWoytas,,1,@united connection at ord was on the exact same plane again. checked carry-on was apparently taken off &amp; left in chicago. pretty ridiculous.,,2015-02-23 19:46:22 -0800,NY,Mountain Time (US & Canada),5
570067079253991424,negative,0.7055,Lost Luggage,0.7055,United,,danmedwards,,0,@united not encouraged that i'll have my cpap tonight.,,2015-02-23 19:45:57 -0800,"Westerville, Ohio",,3
570066805810601985,negative,1.0,Lost Luggage,1.0,United,,danmedwards,,0,@united yes. did file a claim as soon as the carousel stopped without my bag on it. got an email that its found but not sched for delivery,,2015-02-23 19:44:52 -0800,"Westerville, Ohio",,4
570066450796257280,negative,1.0,Late Flight,0.6970000000000001,United,,gregriv,,1,@united  delay den-cle because they have to manually enter baggage tags? really? worst cust service day for this 1ker. #friendlyskies??,,2015-02-23 19:43:27 -0800,"Cleveland, OH",,2
570066391388172290,negative,1.0,Flight Attendant Complaints,0.3819,United,,Greg_Mueller,,0,"@united why tell us flight is delayed, then tell us it's on time again with 20 min to spare? don't say it's delayed unless you're sure!","[33.9411179, -118.3972405]",2015-02-23 19:43:13 -0800,"Hermosa Beach, CA",Pacific Time (US & Canada),3
570065109420101633,negative,0.6957,Lost Luggage,0.6957,United,,michaelsalinger,,0,"@united yes in lusaka, zambia. my guess is the bags never made the plane at iad.",,2015-02-23 19:38:08 -0800,"mentor, Ohio",Eastern Time (US & Canada),5
570063869596475394,negative,1.0,Late Flight,1.0,United,,RyanMagovs,,0,"@united late flight to denver, late flight to newark...let's not even get into the disaster that was checking bags. unacceptable.",,2015-02-23 19:33:12 -0800,,,3
570063826508320769,negative,1.0,Can't Tell,1.0,United,,handsomanderson,,1,@united has once again let me down. don't think i've ever flown with them and not had problems. worst airline period.,,2015-02-23 19:33:02 -0800,"Los Vancouver, CA",Pacific Time (US & Canada),1
570063574858493952,negative,1.0,Lost Luggage,1.0,United,,PreyingMantis02,,0,@united yes i filed a claim &amp; hope to receive by luggage by 2am. ridiculous as i had to purchase items to go to sleep &amp; no reimbursement.,,2015-02-23 19:32:02 -0800,,,4
570063450174464000,negative,1.0,Bad Flight,1.0,United,,theBRYZness,,0,@united ua938 ord-lhr.  bags are being loaded 30min late flight. frigid air into cabin! plane feels like falling apart! upgrade long haul fleet!,,2015-02-23 19:31:32 -0800,Broad & Pattison,,5
570063224328081408,negative,1.0,Flight Attendant Complaints,1.0,United,,hellojennizzle,,0,"@united flight attendant never served me my beverage (tea), and not once checked up on me. what gives? #ua6076 #notcool",,2015-02-23 19:30:38 -0800,Cornfields,London,3
570061339604987904,negative,0.6688,Can't Tell,0.3519,United,,cyberhosed,,0,@united load balancing system apparently down #systemwide - major impact on all #united airlines flights. was this a #cyberattack?,,2015-02-23 19:23:09 -0800,,,1
570060997907447810,negative,0.7,Late Flight,0.7,United,,CharlieGMoney,,0,@united after our unscheduled refueling stop and missing 2 connecting flights we r home n looking 4ward to our bed and a big pb&amp;j sandwich.,"[41.98191311, -87.80888924]",2015-02-23 19:21:47 -0800,"Chicago, IL",,3
570059605662834688,negative,1.0,Can't Tell,0.6305,United,,_mhertz,,0,@united @americanair spent hundreds to rectify the situation and you guys go quiet,,2015-02-23 19:16:15 -0800,,Pacific Time (US & Canada),3
570059565947101184,negative,1.0,Late Flight,1.0,United,,whs1973,,0,@united ua276 sitting at ewr nearly an hour after sked.  pilot says computers down but no clue when we will leave.  can you help?,,2015-02-23 19:16:06 -0800,,,4
570059530567962624,negative,1.0,Can't Tell,1.0,United,,_mhertz,,1,@united @americanair so that's it? it just ends there? come on! i traveled for literally an extra day and a half because of this!,,2015-02-23 19:15:57 -0800,,Pacific Time (US & Canada),5
570057601976631296,negative,1.0,Damaged Luggage,1.0,United,,throthra,,0,@united i received my luggage that also looked to be left in the snow when i arrived. i'm asking for all 50 people to be refunded.,,2015-02-23 19:08:18 -0800,,,0
570057521353764864,negative,1.0,Bad Flight,1.0,United,,davidchernin,,0,@united updated a320 aircraft has wifi and device entertainment but no outlets. i don't get it. how can i charge devices?,,2015-02-23 19:07:58 -0800,,Eastern Time (US & Canada),3
570057178687475712,negative,1.0,Customer Service Issue,0.6632,United,,AndyA3,,0,@united was no one between the scan and inside the plane. i just asked the people in line around me where the plane was going,,2015-02-23 19:06:37 -0800,San Francisco,Pacific Time (US & Canada),5
570056648137576449,negative,1.0,Late Flight,1.0,United,,kevinaom,,0,"@united 5 gate changes, two delays.  even the crew thinks the airline sucks",,2015-02-23 19:04:30 -0800,Michigan,Eastern Time (US & Canada),3
570055898367799296,negative,1.0,Cancelled Flight,0.3417,United,,kimberlytwaters,,0,@united i'm very frustrated and have wasted 2 days now due to your equipment failures.,"[39.85862444, -104.6768992]",2015-02-23 19:01:31 -0800,Gainesville GA,Atlantic Time (Canada),5
570055700790931456,negative,1.0,Customer Service Issue,0.6667,United,,JeffPKirkland,,0,@united computers are down but you stopped giving updates and took my flight info off the app. that's just ridiculous keep people updated!,,2015-02-23 19:00:44 -0800,Oregon,Pacific Time (US & Canada),0
570055285500469248,negative,1.0,Customer Service Issue,1.0,United,,BethStuever,,0,"@united soooo, it's been 15 days and you've offered no response. so i assume poor treatment by gate agents is the norm now?",,2015-02-23 18:59:05 -0800,"iPhone: 42.734546,-84.483753",Eastern Time (US & Canada),2
570054574389788672,negative,1.0,Customer Service Issue,1.0,United,,rholbrook,,0,@united calls to 800# resulted in 2hrs of hold time &amp; 2day wait to check suspect code share fare. nothing investigated—my time wasted (2/2),,2015-02-23 18:56:16 -0800,"Brooklyn, NY",Eastern Time (US & Canada),4
570054360505323520,negative,1.0,Customer Service Issue,0.6633,United,,real_steve_ward,,0,"@united it's taken ~3 weeks for cust care to respond to case #8477733, requesting a refund for wi-fi not working. where can i get an update?",,2015-02-23 18:55:25 -0800,Chicago / Orlando / airplanes,Eastern Time (US & Canada),1
570053838499143680,negative,1.0,Flight Booking Problems,0.6469,United,,rholbrook,,1,@united that's correct—i've spent hours trying to book online only to receive an error when clicking final purchase button. (1/2),,2015-02-23 18:53:20 -0800,"Brooklyn, NY",Eastern Time (US & Canada),3
570053734639792129,negative,1.0,Late Flight,0.3536,United,,CharlieGMoney,,1,@united today was not your finest. all could have been prevented by one gate agent advising 200 passengers.,,2015-02-23 18:52:56 -0800,"Chicago, IL",,2
570053482029277184,negative,1.0,Late Flight,1.0,United,,stopz,,0,@united  what is the real deal with the delay on flight ua 1032 from denver to vegas?,,2015-02-23 18:51:55 -0800,,,3
570053417311342593,negative,1.0,Flight Attendant Complaints,1.0,United,,CharlieGMoney,,0,@united ua63 from madrid arrived no agent mass confusion we sent to and fro by 3 ua employees. maryjo was rude and unhelpful.,"[41.97758714, -87.91388554]",2015-02-23 18:51:40 -0800,"Chicago, IL",,2
570051875652767744,negative,1.0,Bad Flight,0.3458,United,,gguilber,,0,@united system failure again = bad trend.  software projects are like flying an airplane; there's no such thing as an emergency takeoff.,,2015-02-23 18:45:32 -0800,,,1
570051265373171712,negative,1.0,Late Flight,1.0,United,,gguilber,,0,@united lots of reports of system failures delaying flights over the last week. currently sitting on the tarmac at ogg for over an hour.,,2015-02-23 18:43:07 -0800,,,5
570050785490419712,negative,1.0,Customer Service Issue,0.6970000000000001,United,,rholbrook,,1,"@united http://t.co/hj5kq82chn, however, is completely under your control—the price was and still is displayed on http://t.co/hj5kq82chn.",,2015-02-23 18:41:12 -0800,"Brooklyn, NY",Eastern Time (US & Canada),1
570050268588597248,negative,0.6847,Lost Luggage,0.6847,United,,MommyPR,,0,@united can you tell me how to file a claim for clothing that had to be purchased?,,2015-02-23 18:39:09 -0800,Global,Pacific Time (US & Canada),4
570049923858567168,negative,0.6776,Can't Tell,0.3451,United,,AndyA3,,0,@united comically on the return flight from ase there were two united flights boarding at adjacent gates and not clear which plane to board,,2015-02-23 18:37:47 -0800,San Francisco,Pacific Time (US & Canada),0
570049743549833216,negative,0.6354,Lost Luggage,0.6354,United,,MommyPR,,0,@united grk13575m is the file reference,,2015-02-23 18:37:04 -0800,Global,Pacific Time (US & Canada),4
570049697924009984,negative,1.0,Customer Service Issue,1.0,United,,jlgustafson1,,0,@united we would...how do i contact you to discuss? a few poor experiences with customer service but would give it a shot!,,2015-02-23 18:36:53 -0800,DEN,,2
570049295040307200,negative,1.0,Bad Flight,0.3525,United,,theKos,,0,"@united ua 746. pacific rim and date night cut out. not constantly or randomly, but one spot, repeatably.",,2015-02-23 18:35:17 -0800,DC949,Pacific Time (US & Canada),4
570048844702076930,negative,1.0,Can't Tell,0.3723,United,,MommyPR,,0,@united been trying since 1230 to file a report.,,2015-02-23 18:33:30 -0800,Global,Pacific Time (US & Canada),4
570048726380765184,negative,1.0,Customer Service Issue,1.0,United,,jasonjernigan,,0,@united i send an email about my bad experience and you send back a generic response.  yet another reason why i'll never fly with you again.,,2015-02-23 18:33:02 -0800,"Raleigh, NC",Central Time (US & Canada),1
570045712211288064,negative,0.6644,Flight Booking Problems,0.3437,United,,TravelShopVT,,0,@united here is the ticket # 0162424965446 please refund my unnecessary upgrade fee,,2015-02-23 18:21:03 -0800,,Eastern Time (US & Canada),1
570045020402626561,negative,1.0,Bad Flight,0.6392,United,,Nikki62878,,1,"@united is horrible!! they lost our carseat and expect us to use a loner carseat, safety regulations say it's illegal to use a used car seat",,2015-02-23 18:18:18 -0800,,,0
570044286991015936,negative,1.0,Flight Booking Problems,0.6489,United,,rholbrook,,1,"@united: i don't care that a @thehipmunk link showed me a ""wrong"" price on your site—it's your site &amp; responsibility to ensure correctness.",,2015-02-23 18:15:23 -0800,"Brooklyn, NY",Eastern Time (US & Canada),5
570043820278050817,negative,0.3482,Cancelled Flight,0.3482,United,,xRaeCatherine,,0,"@united he needs to get to home the 24th, they're telling him it'll be the 25th @ night. is there compensation or anything that can be done?",,2015-02-23 18:13:32 -0800,,,1
570043574097555456,negative,1.0,Can't Tell,0.6702,United,,mllovelace,,0,“@united: @mllovelace the baggage fee is waived for premier members. please see http://t.co/u6duw27mde. ^jp” what's the point of membership?,,2015-02-23 18:12:33 -0800,"San Francisco, CA",Pacific Time (US & Canada),1
570042013908914176,negative,1.0,Lost Luggage,0.376,United,,Ted_Bray,,0,@united wonderful bag claim people - finally have my bag. but why did i catch earlier flight? original flight just landed. #wastedtime,,2015-02-23 18:06:21 -0800,"Colorado Springs, Colorado USA",Mountain Time (US & Canada),5
570041988986347521,negative,0.3721,Can't Tell,0.3721,United,,MommyPR,,0,@united dmed you. thank you,,2015-02-23 18:06:15 -0800,Global,Pacific Time (US & Canada),1
570040251764183040,negative,1.0,Lost Luggage,1.0,United,,Bozboyku1,,0,"@united 3 days late flightr and my bag has not left iad, united is not helping at all. everyone tells me a different story",,2015-02-23 17:59:21 -0800,Lees Summit,Mountain Time (US & Canada),3
570038694817767425,negative,1.0,Lost Luggage,1.0,United,,Ted_Bray,,0,@united how do you lose a gate checked bag den to ord? direct flight. ugh.,,2015-02-23 17:53:10 -0800,"Colorado Springs, Colorado USA",Mountain Time (US & Canada),3
570037961020080129,negative,1.0,Lost Luggage,1.0,United,,Ted_Bray,,0,"@united caught earlier flight to ord. gate checked bag, and you've lost it at o'hare. original flight lands in 20minutes. #frustrating!",,2015-02-23 17:50:15 -0800,"Colorado Springs, Colorado USA",Mountain Time (US & Canada),3
570035728832446465,negative,1.0,Lost Luggage,1.0,United,,MommyPR,,0,@united can you please follow for a dm on a missing bag?,,2015-02-23 17:41:23 -0800,Global,Pacific Time (US & Canada),4
570033341250056193,negative,1.0,Customer Service Issue,0.6689,United,,dannydibiase1,,0,@united i left an item on the plane and have been calling non stop and no one has been answering can you please help,,2015-02-23 17:31:53 -0800,,,5
570033062202863616,negative,1.0,Lost Luggage,0.6512,United,,throthra,,2,@united what's a good number to call to speak with someone about how you can fix what you did to 50 people and their luggage on saturday?,,2015-02-23 17:30:47 -0800,,,4
570031098513592320,negative,1.0,Lost Luggage,1.0,United,,tpensari,,0,@united where's my damn bag??,,2015-02-23 17:22:59 -0800,,,5
570031016800161792,negative,1.0,Lost Luggage,1.0,United,,tpensari,,0,@united well someone should tell that to the employees at the denver baggage claim. still no bag!!!!,,2015-02-23 17:22:39 -0800,,,4
570026514923675648,negative,1.0,Customer Service Issue,0.3639,United,,tpensari,,0,@united diverted and missed our connecting flight. was just told that my bag is on it's way to msy. if you only had people that cared,,2015-02-23 17:04:46 -0800,,,3
570024703256956929,negative,1.0,Flight Attendant Complaints,0.6634,United,,gregriv,,0,@united male agnt in las threatens canadian cust when cust takes pic of him at gate after agents announce can't help rebook. #friendlyskies?,,2015-02-23 16:57:34 -0800,"Cleveland, OH",,2
570023321904943105,negative,1.0,Cancelled Flight,0.6669,United,,whitterbug,,0,@united @apollochplayers we just want to go home tonight - why did you cancelled flight the last leg of our reserv. w/out our permission??! #ph6rps,,2015-02-23 16:52:05 -0800,"Houston, TX",Central Time (US & Canada),0
570023232851419136,negative,1.0,Customer Service Issue,0.6816,United,,gregriv,,1,@united  stressed and rude agents. overwhelmed by delyd flight las-den 1657. yelling at several people. not pretty. this is #friendlyskies??,,2015-02-23 16:51:43 -0800,"Cleveland, OH",,4
570023071698055168,negative,0.6774,Bad Flight,0.3441,United,,nbhdsheila,,0,@united landed in boston at 9 last night.  the 15 hours of traveling was rough tho.,,2015-02-23 16:51:05 -0800,Boston,Eastern Time (US & Canada),4
570022715072983041,negative,1.0,Cancelled Flight,0.3603,United,,Apollochplayers,,1,@united fail you cancelled flightled our flight frm gjt and then used our reserv home to iah (from sea) for reflight booking problems w/out our permission!! #ph6rps,,2015-02-23 16:49:40 -0800,"Houston, TX",,0
570022345424834560,negative,1.0,Late Flight,0.6559,United,,hefeman,,0,@united has made my no fly list. other airlines wait when connector late flight. stuck in iah.,,2015-02-23 16:48:12 -0800,Austin,Central Time (US & Canada),0
570021075355963392,negative,0.6803,Customer Service Issue,0.6803,United,,bartha75,,0,"@united also, the mere fact that i have to go online to issue a statement vice calling and talking to some directly is one good example.","[0.0, 0.0]",2015-02-23 16:43:09 -0800,san diego,,5
570020275150049281,negative,0.6914,Customer Service Issue,0.3704,United,,bartha75,,0,@united  i have a weekend of dealing with your company that would say otherwise.,"[0.0, 0.0]",2015-02-23 16:39:58 -0800,san diego,,1
570019785788022785,negative,1.0,Bad Flight,0.35200000000000004,United,,goodenufmother,,0,@united now what?!? http://t.co/5hpsqvrjk8 flight was gone when i got off plane! #businesstravel #goodenoughmother,,2015-02-23 16:38:02 -0800,GEM HQ (aka walk-in closet) NY,Eastern Time (US & Canada),3
570019476235788288,negative,1.0,Lost Luggage,0.366,United,,jalvich,,0,"@united the proper response: sorry for your wait, what flight # were you on so we can look into the issue. that's how @delta would handle.",,2015-02-23 16:36:48 -0800,,Eastern Time (US & Canada),0
570018445695148033,negative,1.0,Customer Service Issue,0.6559999999999999,United,,tpensari,,0,@united your customer service is terrible! stood inline 3 hours no flights and 4 hours late flightr still no bag#disgutedindenver,,2015-02-23 16:32:42 -0800,,,3
570018079993937920,negative,0.6482,Customer Service Issue,0.3294,United,,CharlieGMoney,,1,@united so you are inadequate by accident?,"[40.68545235, -74.18374208]",2015-02-23 16:31:15 -0800,"Chicago, IL",,0
570016052895092736,negative,1.0,Customer Service Issue,0.6566,United,,tclarktweets,,0,@united boarding time shows 35 min and your gate agent started at 45. showed up at 4:00 and they had to check bag. http://t.co/zcbjyo6lsn,,2015-02-23 16:23:12 -0800,"San Francisco, CA ",,5
570014689322643456,negative,1.0,Flight Attendant Complaints,0.6551,United,,CengageTeamUP,,1,@united agent in las letting 20 customers know they can't help them rebook delayed flight to den #unfriendlyskies http://t.co/quzvmk2rtr,,2015-02-23 16:17:46 -0800,,Eastern Time (US & Canada),2
570014406320517120,negative,1.0,Bad Flight,0.6656,United,,brooklyn_dodger,,0,@united empathizes w/ my disappointment that 1stclass flight w/nonworking entertainmnt is worth $50. #unfriendlyskies http://t.co/loeco4gmvd,,2015-02-23 16:16:39 -0800,Brooklyn,Eastern Time (US & Canada),0
570014190498287616,negative,1.0,Customer Service Issue,0.6726,United,,SmartBlondeSolu,,0,@united ...and when that doesn't work...,,2015-02-23 16:15:48 -0800,"Fort Worth, Texas",Central Time (US & Canada),2
570011505237716993,negative,1.0,Flight Booking Problems,1.0,United,,frqnttraveler,,0,@united searched for mileage tickets to bom couldn't find a single one is saver awards - i see how you play.  earn miles but can't use them.,,2015-02-23 16:05:07 -0800,california,,1
570011417249759233,negative,0.7083,Lost Luggage,0.375,United,,jalvich,,0,"@united flight arrives 30 minutes early, but then have we to wait for an hour for our bags.",,2015-02-23 16:04:46 -0800,,Eastern Time (US & Canada),0
570010976608780288,negative,1.0,Lost Luggage,0.6667,United,,MikeShor,,0,@united that's not the issue. the fact that no one even called (despite promises) to confirm the bag's location is.,,2015-02-23 16:03:01 -0800,"Coventry, Connecticut",Eastern Time (US & Canada),1
570008443626647552,negative,1.0,Can't Tell,0.3477,United,,kabell87,,0,@united still waiting to hear back. my wallet was stolen from one of your planes so would appreciate a resolution here,,2015-02-23 15:52:57 -0800,,,1
570005000643956736,negative,1.0,Lost Luggage,1.0,United,,mattscottcrum,,0,@united or @flysaa has lost my baggage… heard different things from different employees of @united. @flysaa has said nothing.,,2015-02-23 15:39:16 -0800,"Nashville, TN",Mountain Time (US & Canada),4
570004899234074624,negative,1.0,Bad Flight,1.0,United,,ganteisan,,0,"@united cs thinks that miles can repair the damage done, it will be interesting if they travel in @united and exp the worst flight ever!",,2015-02-23 15:38:52 -0800,"Santiago, Chile",Santiago,1
570004247586013184,negative,1.0,Customer Service Issue,0.6697,United,,BrittanyWolgast,,0,@united i am signed up for notifications. this is the first trip i was not updated on. not sure why this happened.,,2015-02-23 15:36:17 -0800,,Central Time (US & Canada),0
570002454839820288,negative,1.0,Flight Booking Problems,0.355,United,,aliasboogie,,0,@united that is not in line with your responses here. and now i'm waiting until tomorrow morning because all the flights are overbooked.,,2015-02-23 15:29:10 -0800,"New York City, NY",Eastern Time (US & Canada),0
570002150115254272,negative,1.0,Customer Service Issue,0.6466,United,,aliasboogie,,0,"@united i took the exact same aircraft in to lax 3 days ago. it fit, no problem. the agent today told some nonsense about a policy change",,2015-02-23 15:27:57 -0800,"New York City, NY",Eastern Time (US & Canada),3
570001906199887872,negative,0.6558,Can't Tell,0.35600000000000004,United,,AaronGirson,,0,@united your helpful agents in club helped.  i am just out baggage fees and a night of my life.stop doing business with @silverairways,"[26.07324041, -80.14510971]",2015-02-23 15:26:59 -0800,,,2
570000614794489856,negative,0.7008,Can't Tell,0.7008,United,,aliasboogie,,0,@united never heard of this? http://t.co/qdebyahqfm,,2015-02-23 15:21:51 -0800,"New York City, NY",Eastern Time (US & Canada),1
570000364692484099,negative,1.0,Flight Booking Problems,0.6629999999999999,United,,rodneyondrums,,0,"@southwestair doesn't charge ticket change fees. do they not incur the same mysterious ""costs"" that you incur, @united?",,2015-02-23 15:20:51 -0800,All over the damn place.,Quito,3
570000287080951808,negative,1.0,Cancelled Flight,0.6566,United,,MirandaAtx,,0,@united exhausted &amp; frustrated! link to a fb post abt my travel issue https://t.co/larkc8vc4s,,2015-02-23 15:20:33 -0800,"Houston, TX",Central Time (US & Canada),0
569999790328541184,negative,1.0,Flight Attendant Complaints,0.6629999999999999,United,,aliasboogie,,0,@united i was denied getting on the plane w/o getting the chance to prove it fits. i'm not a rookie. read my bio.,,2015-02-23 15:18:34 -0800,"New York City, NY",Eastern Time (US & Canada),1
569999529677852672,negative,1.0,Customer Service Issue,1.0,United,,zaudrey,,0,@united i've never experienced worst customer service. placing blame on codeshare partners and not assuming responsibility is unacceptable,,2015-02-23 15:17:32 -0800,,Pacific Time (US & Canada),1
569998289447354371,negative,1.0,Flight Attendant Complaints,0.6753,United,,jasonpblakey,,0,@united currently on board so not now. check in was terrible. staff rude. expensive luggage thrown around etc.,"[40.69943599, -74.17868875]",2015-02-23 15:12:36 -0800,,London,2
569997351412228097,negative,1.0,Cancelled Flight,0.3442,United,,_Emilky_,,0,"@united fucked up, then voided my ticket, and kept my money.  not even an apology. i will never fly with your airline again. #unitedairlines",,2015-02-23 15:08:53 -0800,"Liverpool, UK",London,1
569996897009717248,negative,1.0,Customer Service Issue,0.6354,United,,hangsf,,0,@united has the worst customer svcs! this kevin rep at call center must be investigated. my baggage's lost and there's no help but argument!,,2015-02-23 15:07:04 -0800,"San Francisco, California, USA",Alaska,4
569995961570856960,negative,1.0,Customer Service Issue,1.0,United,,AaronGirson,,0,@united should not sell tickets for @silverairways on http://t.co/onhxhco6bk.  has terrible service and ua staff cannot reach silver,"[26.07694041, -80.13546475]",2015-02-23 15:03:21 -0800,,,2
569995897234288640,negative,0.688,Can't Tell,0.688,United,,mjc_collins,,1,"@united just got demoted from gold cuz my hubby got 100% of the pqd, tho there were enuf $ spent for 4 golds.#spousal.discrimination/angry.",,2015-02-23 15:03:06 -0800,,,3
569991606385967107,negative,1.0,Customer Service Issue,1.0,United,,jasonpblakey,,0,@united yes lots. you have terrible customer service at newark and despite raising a complaint there we were ignored hence the tweet,"[40.6992418, -74.17884798]",2015-02-23 14:46:03 -0800,,London,2
569991529764409344,negative,1.0,Bad Flight,0.6778,United,,ishowman,,0,@united lovely new plane from lga to ord but no power outlets?,,2015-02-23 14:45:45 -0800,New York,London,3
569989661713666049,negative,0.6337,Lost Luggage,0.3334,United,,rhyminanstealin,,0,"@united but if i tweet the id number, won't that reveal my home address to anyone on the web?",,2015-02-23 14:38:19 -0800,"Washington, DC",Central Time (US & Canada),1
569989557644623875,negative,1.0,Cancelled Flight,0.6512,United,,rhyminanstealin,,0,@united i filed a delayed bag report on saturday! my flight was cancelled flightled and i never went anywhere!,,2015-02-23 14:37:55 -0800,"Washington, DC",Central Time (US & Canada),4
569989291188695040,negative,1.0,Flight Attendant Complaints,0.7067,United,,colbycaterina,,0,@united i need it there before she lands so she can have the ewr baggage claim file to have it sent but the employee has not droppeditoffyet,,2015-02-23 14:36:51 -0800,lalaland,Eastern Time (US & Canada),4
569989178651508737,negative,1.0,Can't Tell,1.0,United,,eadonjacobs,,0,"@united rarely ceases to amaze...for the worse.  i hope this is the last time i ""have"" to fly with you.",,2015-02-23 14:36:24 -0800,san francisco,Arizona,2
569988839919394816,negative,0.6468,Can't Tell,0.6468,United,,colbycaterina,,0,@united icloud it is not there yet -- please help 917 703 1472,,2015-02-23 14:35:03 -0800,lalaland,Eastern Time (US & Canada),4
569988762085806081,negative,1.0,Customer Service Issue,0.6737,United,,mironovich,,0,@united i did... no response back,,2015-02-23 14:34:45 -0800,"Morristown, nj",Eastern Time (US & Canada),1
569988297633583104,negative,1.0,Customer Service Issue,1.0,United,,KelliZink,,0,@united this is atrocious customer service.,,2015-02-23 14:32:54 -0800,Chicago & traveling the world,Central Time (US & Canada),2
569988061150359552,negative,1.0,Late Flight,1.0,United,,kachampney,,0,@united #albanyairport delayed departure to check bags at gate claiming space filled and walk on to open spaces a delay #poorcustomerservice,,2015-02-23 14:31:58 -0800,"Killington, Vt",,5
569987348772950016,negative,1.0,Cancelled Flight,0.65,United,,KelliZink,,0,@united you cancelled flighted our flights for no reason &amp; now we have been on the phone for an hour on our vacation. why?,,2015-02-23 14:29:08 -0800,Chicago & traveling the world,Central Time (US & Canada),0
569986029463011328,negative,1.0,Customer Service Issue,1.0,United,,dfpietra,,0,@united @dfpietra that's your response?  shaking my head back and forth with a tsk. you can do better-from customer service to your apology,,2015-02-23 14:23:53 -0800,"West Hollywood, CA",,2
569984785860464640,negative,1.0,Lost Luggage,1.0,United,,Margo_Rae,,0,@united of course i did. the bag should be here by now :( #frustrated,"[28.62111274, -81.29294408]",2015-02-23 14:18:57 -0800,,Eastern Time (US & Canada),5
569983990683148288,negative,1.0,Can't Tell,1.0,United,,ousoonerfanatic,,0,@united you are the worst. i will avoid you like the plague.,,2015-02-23 14:15:47 -0800,"Semiahmoo, WA Soonerland",Pacific Time (US & Canada),1
569983826245496832,negative,1.0,Can't Tell,1.0,United,,Mr_RHolmes,,0,@united is the worst airline in the world.,,2015-02-23 14:15:08 -0800,"Austin, TX (Easton, PA born)",Eastern Time (US & Canada),0
569983375584272384,negative,1.0,Customer Service Issue,0.6526,United,,ryanaround,,0,@united someone needs to dm me and resolve this correctly. extremely disappointed with the service i received. terrible management.,,2015-02-23 14:13:21 -0800,San Francisco,Pacific Time (US & Canada),2
569983149028962304,negative,1.0,Customer Service Issue,0.3507,United,,ryanaround,,0,@united premier gold desk changes flight. waives fees. gives me wrong flight. now jana acosta in salt lake refuses the same service. angry.,,2015-02-23 14:12:27 -0800,San Francisco,Pacific Time (US & Canada),3
569982678558048256,negative,1.0,Can't Tell,0.6778,United,,cameronsmith17,,0,"@united i will give you one thing, you are consistent but unfortunately you are consistent at not doing your job well #alwaysdelayedonunited",,2015-02-23 14:10:34 -0800,,Mountain Time (US & Canada),1
569982327654383616,negative,1.0,Can't Tell,1.0,United,,artistanxiety,,0,@united i will but right now i'm to angry,,2015-02-23 14:09:11 -0800,Punk is the preacher.,Arizona,3
569981034110050305,negative,1.0,Can't Tell,1.0,United,,jasonpblakey,,0,@united first time flying with united. also last time. #terrible back to @virginatlantic for me. #branson #virginatlantic #unitedairlines,"[40.69814396, -74.17906717]",2015-02-23 14:04:02 -0800,,London,2
569980415919853569,negative,1.0,Can't Tell,0.6659999999999999,United,,franciscogonima,,0,@united i used to be a committed #continentalairlines flyer until merger. i remember now why i switched to @southwestair #communicationfail,"[39.85790482, -104.67039013]",2015-02-23 14:01:35 -0800,"San Antonio, Texas",Central Time (US & Canada),1
569980177247285249,negative,1.0,Bad Flight,0.3529,United,,SamuelSitt,,0,@united the least you could do is offer me a ticket in coach instead of just cancelled flighting my reservation because of your glitch!!! #notfair,,2015-02-23 14:00:38 -0800,"Eatontown, NJ",Eastern Time (US & Canada),0
569979566279626752,negative,1.0,longlines,0.6668,United,,franciscogonima,,0,"@united i'm saying i made the flight but with poor/non-communication, unaccounted for lost time &amp; lots of frustrated flyers standing around","[39.85799572, -104.67056217]",2015-02-23 13:58:12 -0800,"San Antonio, Texas",Central Time (US & Canada),4
569979211722596353,negative,1.0,Can't Tell,0.6804,United,,CoffeeCult448,,0,@united i think dm would be better,,2015-02-23 13:56:48 -0800,Buffalo/Oakland/Savannah/Ire,,1
569977492720779264,negative,1.0,Late Flight,1.0,United,,pjmartin44,,0,@united gate announcement states delay due to maintenance yet app says late flight arriving aircraft  tell the truth! @unfriendly,,2015-02-23 13:49:58 -0800,,Eastern Time (US & Canada),0
